Date,SP500,FTSE100,HSI,Nikkei225
2023-09-19,7660.2001953125,4443.9501953125,17997.169921875,33242.58984375
2023-09-20,7731.7001953125,4402.2001953125,17885.599609375,33023.78125
2023-09-21,7678.60009765625,4330.0,17655.41015625,32571.029296875
2023-09-22,7683.89990234375,4320.06005859375,18057.44921875,32402.41015625
2023-09-25,7624.0,4337.43994140625,17729.2890625,32678.619140625
2023-09-26,7625.7001953125,4273.52978515625,17466.900390625,32315.05078125
2023-09-27,7593.2001953125,4274.509765625,17611.869140625,32371.900390625
2023-09-28,7601.89990234375,4299.7001953125,17373.029296875,31872.51953125
2023-09-29,7608.10009765625,4288.0498046875,17809.66015625,31857.619140625
2023-10-02,7510.7001953125,4288.39013671875,17809.66015625,31759.880859375
2023-10-03,7470.2001953125,4229.4501953125,17331.220703125,31237.939453125
2023-10-04,7412.5,4263.75,17195.83984375,30526.880859375
2023-10-05,7451.5,4258.18994140625,17213.869140625,31075.359375
2023-10-06,7494.60009765625,4308.5,17485.98046875,30994.669921875
2023-10-09,7492.2001953125,4335.66015625,17517.400390625,30994.669921875
2023-10-10,7628.2001953125,4358.240234375,17664.73046875,31746.529296875
2023-10-11,7620.0,4376.9501953125,17893.099609375,31936.509765625
2023-10-12,7644.7998046875,4349.60986328125,18238.2109375,32494.66015625
2023-10-13,7599.60009765625,4327.77978515625,17813.44921875,32315.990234375
2023-10-16,7630.60009765625,4373.6298828125,17640.359375,31659.029296875
2023-10-17,7675.2001953125,4373.2001953125,17773.33984375,32040.2890625
2023-10-18,7588.0,4314.60009765625,17732.51953125,32042.25
2023-10-19,7499.5,4278.0,17295.890625,31430.619140625
2023-10-20,7402.10009765625,4224.16015625,17172.130859375,31259.359375
2023-10-23,7374.7998046875,4217.0400390625,17172.130859375,30999.55078125
2023-10-24,7389.7001953125,4247.68017578125,16991.529296875,31062.349609375
2023-10-25,7414.2998046875,4186.77001953125,17085.330078125,31269.919921875
2023-10-26,7354.60009765625,4137.22998046875,17044.609375,30601.779296875
2023-10-27,7291.2998046875,4117.3701171875,17398.73046875,30991.689453125
2023-10-30,7327.39990234375,4166.81982421875,17406.359375,30696.9609375
2023-10-31,7321.7001953125,4193.7998046875,17112.48046875,30858.849609375
2023-11-01,7342.39990234375,4237.85986328125,17101.779296875,31601.650390625
2023-11-02,7446.5,4317.77978515625,17230.58984375,31949.890625
2023-11-03,7417.7001953125,4358.33984375,17664.119140625,31949.890625
2023-11-06,7417.7998046875,4365.97998046875,17966.58984375,32708.48046875
2023-11-07,7410.0,4378.3798828125,17670.16015625,32271.8203125
2023-11-08,7401.7001953125,4382.77978515625,17568.4609375,32166.48046875
2023-11-09,7455.7001953125,4347.35009765625,17511.2890625,32646.4609375
2023-11-10,7360.60009765625,4415.240234375,17203.259765625,32568.109375
2023-11-13,7425.7998046875,4411.5498046875,17426.2109375,32585.109375
2023-11-14,7440.5,4495.7001953125,17396.859375,32695.9296875
2023-11-15,7486.89990234375,4502.8798828125,18079.0,33519.69921875
2023-11-16,7411.0,4508.240234375,17832.8203125,33424.41015625
2023-11-17,7504.2998046875,4514.02001953125,17454.189453125,33585.19921875
2023-11-20,7496.39990234375,4547.3798828125,17778.0703125,33388.03125
2023-11-21,7482.0,4538.18994140625,17733.890625,33354.140625
2023-11-22,7469.5,4556.6201171875,17734.599609375,33451.828125
2023-11-23,7483.60009765625,4556.6201171875,17910.83984375,33451.828125
2023-11-24,7488.2001953125,4559.33984375,17559.419921875,33625.53125
2023-11-27,7460.7001953125,4550.43017578125,17525.060546875,33447.671875
2023-11-28,7455.2001953125,4554.89013671875,17354.140625,33408.390625
2023-11-29,7423.5,4550.580078125,16993.439453125,33321.21875
2023-11-30,7453.7998046875,4567.7998046875,17042.880859375,33486.890625
2023-12-01,7529.39990234375,4594.6298828125,16830.30078125,33431.51171875
2023-12-04,7513.0,4569.77978515625,16646.05078125,33231.26953125
2023-12-05,7489.7998046875,4567.18017578125,16327.8603515625,32775.8203125
2023-12-06,7515.39990234375,4549.33984375,16463.259765625,33445.8984375
2023-12-07,7513.7001953125,4585.58984375,16345.8896484375,32858.30859375
2023-12-08,7554.5,4604.3701171875,16334.3701171875,32307.859375
2023-12-11,7544.89990234375,4622.43994140625,16201.490234375,32791.80078125
2023-12-12,7542.7998046875,4643.7001953125,16374.5,32843.69921875
2023-12-13,7548.39990234375,4707.08984375,16228.75,32926.3515625
2023-12-14,7649.0,4719.5498046875,16402.189453125,32686.25
2023-12-15,7576.39990234375,4719.18994140625,16792.189453125,32970.55078125
2023-12-18,7614.5,4740.56005859375,16629.23046875,32758.98046875
2023-12-19,7638.0,4768.3701171875,16505.0,33219.390625
2023-12-20,7715.7001953125,4698.35009765625,16613.810546875,33675.94140625
2023-12-21,7694.7001953125,4746.75,16621.130859375,33140.46875
2023-12-22,7697.5,4754.6298828125,16340.41015625,33169.05078125
2023-12-25,7697.5,4754.6298828125,16340.41015625,33254.03125
2023-12-26,7697.5,4774.75,16340.41015625,33305.8515625
2023-12-27,7725.0,4781.580078125,16624.83984375,33681.23828125
2023-12-28,7722.7001953125,4783.35009765625,17043.529296875,33539.62109375
2023-12-29,7733.2001953125,4769.830078125,17047.390625,33464.171875
2024-01-02,7721.5,4742.830078125,16788.55078125,33464.171875
2024-01-03,7682.2998046875,4704.81005859375,16646.41015625,33464.171875
2024-01-04,7723.10009765625,4688.68017578125,16645.98046875,33288.2890625
2024-01-05,7689.60009765625,4697.240234375,16535.330078125,33377.421875
2024-01-08,7694.2001953125,4763.5400390625,16224.4501953125,33377.421875
2024-01-09,7684.0,4756.5,16190.01953125,33763.1796875
2024-01-10,7651.7998046875,4783.4501953125,16097.2802734375,34441.71875
2024-01-11,7576.60009765625,4780.240234375,16302.0400390625,35049.859375
2024-01-12,7624.89990234375,4783.830078125,16244.580078125,35577.109375
2024-01-15,7594.89990234375,4783.830078125,16216.330078125,35901.7890625
2024-01-16,7558.2998046875,4765.97998046875,15865.919921875,35619.1796875
2024-01-17,7446.2998046875,4739.2099609375,15276.900390625,35477.75
2024-01-18,7459.10009765625,4780.93994140625,15391.7900390625,35466.171875
2024-01-19,7461.89990234375,4839.81005859375,15308.6904296875,35963.26953125
2024-01-22,7487.7001953125,4850.43017578125,14961.1796875,36546.94921875
2024-01-23,7485.7001953125,4864.60009765625,15353.98046875,36517.5703125
2024-01-24,7527.7001953125,4868.5498046875,15899.8701171875,36226.48046875
2024-01-25,7529.7001953125,4894.16015625,16211.9599609375,36236.46875
2024-01-26,7635.10009765625,4890.97021484375,15952.23046875,35751.0703125
2024-01-29,7632.7001953125,4927.93017578125,16077.240234375,36026.94140625
2024-01-30,7666.2998046875,4924.97021484375,15703.4501953125,36065.859375
2024-01-31,7630.60009765625,4845.64990234375,15485.0703125,36286.7109375
2024-02-01,7622.2001953125,4906.18994140625,15566.2099609375,36011.4609375
2024-02-02,7615.5,4958.60986328125,15533.5595703125,36158.01953125
2024-02-05,7612.89990234375,4942.81005859375,15510.009765625,36354.16015625
2024-02-06,7681.0,4954.22998046875,16136.8701171875,36160.66015625
2024-02-07,7628.7998046875,4995.06005859375,16081.8896484375,36119.921875
2024-02-08,7595.5,4997.91015625,15878.0703125,36863.28125
2024-02-09,7572.60009765625,5026.60986328125,15746.580078125,36897.421875
2024-02-12,7573.7001953125,5021.83984375,15746.580078125,36897.421875
2024-02-13,7512.2998046875,4953.169921875,15746.580078125,37963.96875
2024-02-14,7568.39990234375,5000.6201171875,15879.3798828125,37703.3203125
2024-02-15,7597.5,5029.72998046875,15944.6298828125,38157.94140625
2024-02-16,7711.7001953125,5005.56982421875,16339.9599609375,38487.23828125
2024-02-19,7728.5,5005.56982421875,16155.6103515625,38470.37890625
2024-02-20,7719.2001953125,4975.509765625,16247.509765625,38363.609375
2024-02-21,7662.5,4981.7998046875,16503.099609375,38262.16015625
2024-02-22,7684.5,5087.02978515625,16742.94921875,39098.6796875
2024-02-23,7706.2998046875,5088.7998046875,16725.859375,39098.6796875
2024-02-26,7684.2998046875,5069.52978515625,16634.740234375,39233.7109375
2024-02-27,7683.0,5078.18017578125,16790.80078125,39239.51953125
2024-02-28,7625.0,5069.759765625,16536.849609375,39208.03125
2024-02-29,7630.0,5096.27001953125,16511.439453125,39166.19140625
2024-03-01,7682.5,5137.080078125,16589.439453125,39910.8203125
2024-03-04,7640.2998046875,5130.9501953125,16595.970703125,40109.23046875
2024-03-05,7646.2001953125,5078.64990234375,16162.6396484375,40097.62890625
2024-03-06,7679.2998046875,5104.759765625,16438.08984375,40090.78125
2024-03-07,7692.5,5157.35986328125,16229.7802734375,39598.7109375
2024-03-08,7659.7001953125,5123.68994140625,16353.3896484375,39688.94140625
2024-03-11,7669.2001953125,5117.93994140625,16587.5703125,38820.48828125
2024-03-12,7747.7998046875,5175.27001953125,17093.5,38797.51171875
2024-03-13,7772.2001953125,5165.31005859375,17082.109375,38695.96875
2024-03-14,7743.2001953125,5150.47998046875,16961.66015625,38807.37890625
2024-03-15,7727.39990234375,5117.08984375,16720.890625,38707.640625
2024-03-18,7722.60009765625,5149.419921875,16737.119140625,39740.44140625
2024-03-19,7738.2998046875,5178.509765625,16529.48046875,40003.6015625
2024-03-20,7737.39990234375,5224.6201171875,16543.0703125,40003.6015625
2024-03-21,7882.60009765625,5241.52978515625,16863.099609375,40815.66015625
2024-03-22,7930.89990234375,5234.18017578125,16499.470703125,40888.4296875
2024-03-25,7917.60009765625,5218.18994140625,16473.640625,40414.12109375
2024-03-26,7931.0,5203.580078125,16618.3203125,40398.03125
2024-03-27,7932.0,5248.490234375,16392.83984375,40762.73046875
2024-03-28,7952.60009765625,5254.35009765625,16541.419921875,40168.0703125
2024-03-29,7952.60009765625,5254.35009765625,16541.419921875,40369.44140625
2024-04-01,7952.60009765625,5243.77001953125,16541.419921875,39803.08984375
2024-04-02,7935.10009765625,5205.81005859375,16931.51953125,39838.91015625
2024-04-03,7937.39990234375,5211.490234375,16725.099609375,39451.8515625
2024-04-04,7975.89990234375,5147.2099609375,16725.099609375,39773.140625
2024-04-05,7911.2001953125,5204.33984375,16723.919921875,38992.078125
2024-04-08,7943.5,5202.39013671875,16732.849609375,39347.0390625
2024-04-09,7934.7998046875,5209.91015625,16828.0703125,39773.12890625
2024-04-10,7961.2001953125,5160.64013671875,17139.169921875,39581.80859375
2024-04-11,7923.7998046875,5199.06005859375,17095.029296875,39442.62890625
2024-04-12,7995.60009765625,5123.41015625,16721.689453125,39523.55078125
2024-04-15,7965.5,5061.81982421875,16600.4609375,39232.80078125
2024-04-16,7820.39990234375,5051.41015625,16248.9697265625,38471.19921875
2024-04-17,7848.0,5022.2099609375,16251.83984375,37961.80078125
2024-04-18,7877.10009765625,5011.1201171875,16385.869140625,38079.69921875
2024-04-19,7895.89990234375,4967.22998046875,16224.1396484375,37068.3515625
2024-04-22,8023.89990234375,5010.60009765625,16511.689453125,37438.609375
2024-04-23,8044.7998046875,5070.5498046875,16828.9296875,37552.16015625
2024-04-24,8040.39990234375,5071.6298828125,17201.26953125,38460.078125
2024-04-25,8078.89990234375,5048.419921875,17284.5390625,37628.48046875
2024-04-26,8139.7998046875,5099.9599609375,17651.150390625,37934.76171875
2024-04-29,8147.0,5116.169921875,17746.91015625,37934.76171875
2024-04-30,8144.10009765625,5035.68994140625,17763.029296875,38405.66015625
2024-05-01,8121.2001953125,5018.39013671875,17763.029296875,38274.05078125
2024-05-02,8172.2001953125,5064.2001953125,18207.130859375,38236.0703125
2024-05-03,8213.5,5127.7900390625,18475.919921875,38236.0703125
2024-05-06,8213.5,5180.740234375,18578.30078125,38236.0703125
2024-05-07,8313.7001953125,5187.7001953125,18479.369140625,38835.1015625
2024-05-08,8354.099609375,5187.669921875,18313.859375,38202.37109375
2024-05-09,8381.400390625,5214.080078125,18537.810546875,38073.98046875
2024-05-10,8433.7998046875,5222.68017578125,18963.6796875,38229.109375
2024-05-13,8415.0,5221.419921875,19115.060546875,38179.4609375
2024-05-14,8428.099609375,5246.68017578125,19073.7109375,38356.05859375
2024-05-15,8445.7998046875,5308.14990234375,19073.7109375,38385.73046875
2024-05-16,8438.7001953125,5297.10009765625,19376.529296875,38920.26171875
2024-05-17,8420.2998046875,5303.27001953125,19553.609375,38787.37890625
2024-05-20,8424.2001953125,5308.1298828125,19636.220703125,39069.6796875
2024-05-21,8416.5,5321.41015625,19220.619140625,38946.9296875
2024-05-22,8370.2998046875,5307.009765625,19195.599609375,38617.1015625
2024-05-23,8339.2001953125,5267.83984375,18868.7109375,39103.21875
2024-05-24,8317.599609375,5304.72021484375,18608.939453125,38646.109375
2024-05-27,8317.599609375,5304.72021484375,18827.349609375,38900.01953125
2024-05-28,8254.2001953125,5306.0400390625,18821.16015625,38855.37109375
2024-05-29,8183.10009765625,5266.9501953125,18477.009765625,38556.87109375
2024-05-30,8231.099609375,5235.47998046875,18230.189453125,38054.12890625
2024-05-31,8275.400390625,5277.509765625,18079.609375,38487.8984375
2024-06-03,8262.7998046875,5283.39990234375,18403.0390625,38923.03125
2024-06-04,8232.0,5291.33984375,18444.109375,38837.4609375
2024-06-05,8247.0,5354.02978515625,18424.9609375,38490.171875
2024-06-06,8285.2998046875,5352.9599609375,18476.80078125,38703.51171875
2024-06-07,8245.400390625,5346.990234375,18366.94921875,38683.9296875
2024-06-10,8228.5,5360.7900390625,18366.94921875,39038.16015625
2024-06-11,8147.7998046875,5375.31982421875,18176.33984375,39134.7890625
2024-06-12,8215.5,5421.02978515625,17937.83984375,38876.7109375
2024-06-13,8163.7001953125,5433.740234375,18112.630859375,38720.46875
2024-06-14,8146.89990234375,5431.60009765625,17941.779296875,38814.55859375
2024-06-17,8142.2001953125,5473.22998046875,17936.119140625,38102.44140625
2024-06-18,8191.2998046875,5487.02978515625,17915.55078125,38482.109375
2024-06-19,8205.099609375,5487.02978515625,18430.390625,38570.76171875
2024-06-20,8272.5,5473.169921875,18335.3203125,38633.01953125
2024-06-21,8237.7001953125,5464.6201171875,18028.51953125,38596.46875
2024-06-24,8281.599609375,5447.8701171875,18027.7109375,38804.6484375
2024-06-25,8247.7998046875,5469.2998046875,18072.900390625,39173.1484375
2024-06-26,8225.2998046875,5477.89990234375,18089.9296875,39667.0703125
2024-06-27,8179.7001953125,5482.8701171875,17716.470703125,39341.5390625
2024-06-28,8164.10009765625,5460.47998046875,17718.609375,39583.078125
2024-07-01,8166.7998046875,5475.08984375,17718.609375,39631.05859375
2024-07-02,8121.2001953125,5509.009765625,17769.140625,40074.69140625
2024-07-03,8171.10009765625,5537.02001953125,17978.5703125,40580.76171875
2024-07-04,8241.2998046875,5537.02001953125,18028.279296875,40913.6484375
2024-07-05,8203.900390625,5567.18994140625,17799.609375,40912.37109375
2024-07-08,8193.5,5572.85009765625,17524.060546875,40780.69921875
2024-07-09,8139.7998046875,5576.97998046875,17523.23046875,41580.171875
2024-07-10,8193.5,5633.91015625,17471.669921875,41831.98828125
2024-07-11,8223.2998046875,5584.5400390625,17832.330078125,42224.01953125
2024-07-12,8252.900390625,5615.35009765625,18293.380859375,41190.6796875
2024-07-15,8183.0,5631.22021484375,18015.939453125,41190.6796875
2024-07-16,8164.89990234375,5667.2001953125,17727.98046875,41275.078125
2024-07-17,8187.5,5588.27001953125,17739.41015625,41097.69140625
2024-07-18,8204.900390625,5544.58984375,17778.41015625,40126.3515625
2024-07-19,8155.7001953125,5505.0,17417.6796875,40063.7890625
2024-07-22,8198.7998046875,5564.41015625,17635.880859375,39599.0
2024-07-23,8167.39990234375,5555.740234375,17469.359375,39594.390625
2024-07-24,8153.7001953125,5427.1298828125,17311.05078125,39154.8515625
2024-07-25,8186.39990234375,5399.22021484375,17021.91015625,37869.51171875
2024-07-26,8285.7001953125,5459.10009765625,17021.310546875,37667.41015625
2024-07-29,8292.400390625,5463.5400390625,17238.33984375,38468.62890625
2024-07-30,8274.400390625,5436.43994140625,17002.91015625,38525.94921875
2024-07-31,8368.0,5522.2998046875,17344.599609375,39101.8203125
2024-08-01,8283.400390625,5446.68017578125,17304.9609375,38126.328125
2024-08-02,8174.7001953125,5346.56005859375,16945.509765625,35909.69921875
2024-08-05,8008.2001953125,5186.330078125,16698.359375,31458.419921875
2024-08-06,8026.7001953125,5240.02978515625,16647.33984375,34675.4609375
2024-08-07,8166.89990234375,5199.5,16877.859375,35089.62109375
2024-08-08,8145.0,5319.31005859375,16891.830078125,34831.1484375
2024-08-09,8168.10009765625,5344.16015625,17090.23046875,35025.0
2024-08-12,8210.2998046875,5344.39013671875,17111.650390625,35025.0
2024-08-13,8235.2001953125,5434.43017578125,17174.060546875,36232.51171875
2024-08-14,8281.099609375,5455.2099609375,17113.359375,36442.4296875
2024-08-15,8347.400390625,5543.22021484375,17109.140625,36726.640625
2024-08-16,8311.400390625,5554.25,17430.16015625,38062.671875
2024-08-19,8356.900390625,5608.25,17569.5703125,37388.62109375
2024-08-20,8273.2998046875,5597.1201171875,17511.080078125,38062.921875
2024-08-21,8283.400390625,5620.85009765625,17391.009765625,37951.80078125
2024-08-22,8288.0,5570.64013671875,17641.0,38211.01171875
2024-08-23,8327.7998046875,5634.60986328125,17612.099609375,38364.26953125
2024-08-26,8327.7998046875,5616.83984375,17798.73046875,38110.21875
2024-08-27,8345.5,5625.7998046875,17874.669921875,38288.62109375
2024-08-28,8343.900390625,5592.18017578125,17692.44921875,38371.76171875
2024-08-29,8379.599609375,5591.9599609375,17786.3203125,38362.53125
2024-08-30,8376.599609375,5648.39990234375,17989.0703125,38647.75
2024-09-02,8363.7998046875,5648.39990234375,17691.970703125,38700.87109375
2024-09-03,8298.5,5528.93017578125,17651.490234375,38686.30859375
2024-09-04,8269.599609375,5520.06982421875,17457.33984375,37047.609375
2024-09-05,8241.7001953125,5503.41015625,17444.30078125,36657.08984375
2024-09-06,8181.5,5408.419921875,17444.30078125,36391.46875
2024-09-09,8270.7998046875,5471.0498046875,17196.9609375,36215.75
2024-09-10,8206.0,5495.52001953125,17234.08984375,36159.16015625
2024-09-11,8193.900390625,5554.1298828125,17108.7109375,35619.76953125
2024-09-12,8241.0,5595.759765625,17240.390625,36833.26953125
2024-09-13,8273.099609375,5626.02001953125,17369.08984375,36581.76171875
2024-09-16,8278.400390625,5633.08984375,17422.119140625,36581.76171875
2024-09-17,8309.900390625,5634.580078125,17660.01953125,36203.21875
2024-09-18,8253.7001953125,5618.259765625,17660.01953125,36380.171875
2024-09-19,8328.7001953125,5713.64013671875,18013.16015625,37155.328125
2024-09-20,8230.0,5702.5498046875,18258.5703125,37723.91015625
2024-09-23,8259.7001953125,5718.56982421875,18247.109375,37723.91015625
2024-09-24,8282.7998046875,5732.93017578125,19000.560546875,37940.58984375
2024-09-25,8268.7001953125,5722.259765625,19129.099609375,37870.26171875
2024-09-26,8284.900390625,5745.3701171875,19924.580078125,38925.62890625
2024-09-27,8320.7998046875,5738.169921875,20632.30078125,39829.55859375
2024-09-30,8237.0,5762.47998046875,21133.6796875,37919.55078125
2024-10-01,8276.7001953125,5708.75,21133.6796875,38651.96875
2024-10-02,8290.900390625,5709.5400390625,22443.73046875,37808.76171875
2024-10-03,8282.5,5699.93994140625,22113.509765625,38552.05859375
2024-10-04,8280.599609375,5751.06982421875,22736.869140625,38635.62109375
2024-10-07,8303.599609375,5695.93994140625,23099.779296875,39332.73828125
2024-10-08,8190.60009765625,5751.1298828125,20926.7890625,38937.5390625
2024-10-09,8243.7001953125,5792.0400390625,20637.240234375,39277.9609375
2024-10-10,8237.7001953125,5780.0498046875,21251.98046875,39380.890625
2024-10-11,8253.7001953125,5815.02978515625,21251.98046875,39605.80078125
2024-10-14,8292.7001953125,5859.85009765625,21092.869140625,39605.80078125
2024-10-15,8249.2998046875,5815.259765625,20318.7890625,39910.55078125
2024-10-16,8329.099609375,5842.47021484375,20286.849609375,39180.30078125
2024-10-17,8385.099609375,5841.47021484375,20079.099609375,38911.19140625
2024-10-18,8358.2998046875,5864.669921875,20804.109375,38981.75
2024-10-21,8318.2001953125,5853.97998046875,20478.4609375,38954.6015625
2024-10-22,8306.5,5851.2001953125,20498.94921875,38411.9609375
2024-10-23,8258.599609375,5797.419921875,20760.150390625,38104.859375
2024-10-24,8269.400390625,5809.85986328125,20489.619140625,38143.2890625
2024-10-25,8248.7998046875,5808.1201171875,20590.150390625,37913.921875
2024-10-28,8285.599609375,5823.52001953125,20599.359375,38605.53125
2024-10-29,8219.599609375,5832.919921875,20701.140625,38903.6796875
2024-10-30,8159.60009765625,5813.669921875,20380.640625,39277.390625
2024-10-31,8110.10009765625,5705.4501953125,20317.330078125,39081.25
2024-11-01,8177.2001953125,5728.7998046875,20506.4296875,38053.671875
2024-11-04,8184.2001953125,5712.68994140625,20567.51953125,38053.671875
2024-11-05,8172.39990234375,5782.759765625,21006.970703125,38474.8984375
2024-11-06,8166.7001953125,5929.0400390625,20538.380859375,39480.671875
2024-11-07,8140.7001953125,5973.10009765625,20953.33984375,39381.41015625
2024-11-08,8072.39990234375,5995.5400390625,20728.189453125,39500.37109375
2024-11-11,8125.2001953125,6001.35009765625,20426.9296875,39533.3203125
2024-11-12,8025.7998046875,5983.990234375,19846.880859375,39376.08984375
2024-11-13,8030.2998046875,5985.3798828125,19823.44921875,38721.66015625
2024-11-14,8071.2001953125,5949.169921875,19435.810546875,38535.69921875
2024-11-15,8063.60009765625,5870.6201171875,19426.33984375,38642.91015625
2024-11-18,8109.2998046875,5893.6201171875,19576.609375,38220.8515625
2024-11-19,8099.0,5916.97998046875,19663.669921875,38414.4296875
2024-11-20,8085.10009765625,5917.10986328125,19705.009765625,38352.33984375
2024-11-21,8149.2998046875,5948.7099609375,19601.109375,38026.171875
2024-11-22,8262.099609375,5969.33984375,19229.970703125,38283.8515625
2024-11-25,8291.7001953125,5987.3701171875,19150.990234375,38780.140625
2024-11-26,8258.599609375,6021.6298828125,19159.19921875,38442.0
2024-11-27,8274.7998046875,5998.740234375,19603.130859375,38134.96875
2024-11-28,8281.2001953125,5998.740234375,19366.9609375,38349.05859375
2024-11-29,8287.2998046875,6032.3798828125,19423.609375,38208.03125
2024-12-02,8312.900390625,6047.14990234375,19550.2890625,38513.01953125
2024-12-03,8359.400390625,6049.8798828125,19746.3203125,39248.859375
2024-12-04,8335.7998046875,6086.490234375,19742.4609375,39276.390625
2024-12-05,8349.400390625,6075.10986328125,19560.439453125,39395.6015625
2024-12-06,8308.599609375,6090.27001953125,19865.849609375,39091.171875
2024-12-09,8352.099609375,6052.85009765625,20414.08984375,39160.5
2024-12-10,8280.400390625,6034.91015625,20311.279296875,39367.578125
2024-12-11,8301.599609375,6084.18994140625,20155.05078125,39372.23046875
2024-12-12,8311.7998046875,6051.25,20397.05078125,39849.140625
2024-12-13,8300.2998046875,6051.08984375,19971.240234375,39470.44140625
2024-12-16,8262.099609375,6074.080078125,19795.490234375,39457.48828125
2024-12-17,8195.2001953125,6050.60986328125,19700.48046875,39364.6796875
2024-12-18,8199.099609375,5872.16015625,19864.55078125,39081.7109375
2024-12-19,8105.2998046875,5867.080078125,19752.509765625,38813.578125
2024-12-20,8084.60009765625,5930.85009765625,19720.69921875,38701.8984375
